,GEOID,Median Income
16656,15000US060730091061,69063.0
16657,15000US060730091062,23533.0
16658,15000US060730091063,62321.0
16659,15000US060730091071,56439.0
16660,15000US060730091072,57500.0
16661,15000US060730092011,66098.0
16662,15000US060730092012,51915.0
16663,15000US060730092013,73558.0
16664,15000US060730092014,55000.0
16665,15000US060730092021,105417.0
16666,15000US060730092022,71653.0
16667,15000US060730093011,73214.0
16668,15000US060730093012,87083.0
16669,15000US060730093013,49148.0
16670,15000US060730093014,65256.0
16671,15000US060730093041,52907.0
16672,15000US060730093042,107434.0
16673,15000US060730093043,74116.0
16674,15000US060730093051,84625.0
16675,15000US060730093052,105417.0
16676,15000US060730093053,64805.0
16677,15000US060730093061,67212.0
16678,15000US060730093062,59712.0
16679,15000US060730093063,69676.0
16680,15000US060730093064,108529.0
16681,15000US060730094001,51813.0
16682,15000US060730095021,99545.0
16683,15000US060730095022,71250.0
16684,15000US060730095041,136458.0
16685,15000US060730095042,178750.0
16686,15000US060730095051,143355.0
16687,15000US060730095052,138565.0
16688,15000US060730095053,143690.0
16689,15000US060730095054,81827.0
16690,15000US060730095061,93235.0
16691,15000US060730095062,117604.0
16692,15000US060730095071,89215.0
16693,15000US060730095072,75893.0
16694,15000US060730095073,95250.0
16695,15000US060730095091,75928.0
16696,15000US060730095092,95114.0
16697,15000US060730095101,67857.0
16698,15000US060730095102,50815.0
16699,15000US060730095103,46923.0
16700,15000US060730095111,62426.0
16701,15000US060730095112,57240.0
16702,15000US060730096021,49605.0
16703,15000US060730096022,63380.0
16704,15000US060730096023,93750.0
16705,15000US060730096024,86354.0
16706,15000US060730096031,49271.0
16707,15000US060730096032,42367.0
16708,15000US060730096033,54067.0
16709,15000US060730096034,50446.0
16710,15000US060730096041,66250.0
16711,15000US060730096042,97321.0
16712,15000US060730096043,71389.0
16713,15000US060730096044,66989.0
16714,15000US060730097031,100571.0
16715,15000US060730097032,77188.0
16716,15000US060730097033,83750.0
16717,15000US060730097041,103224.0
16718,15000US060730097042,89961.0
16719,15000US060730097043,109853.0
16720,15000US060730097044,152891.0
16721,15000US060730097045,78098.0
16722,15000US060730097051,96944.0
16723,15000US060730097052,103000.0
16724,15000US060730097053,94271.0
16725,15000US060730097061,99113.0
16726,15000US060730097062,86653.0
16727,15000US060730097063,100938.0
16728,15000US060730097064,138321.0
16729,15000US060730097065,
16730,15000US060730097066,112143.0
16731,15000US060730097067,133854.0
16732,15000US060730098011,117778.0
16733,15000US060730098012,126250.0
16734,15000US060730098013,60658.0
16735,15000US060730098014,45787.0
16736,15000US060730098021,76731.0
16737,15000US060730098022,40417.0
16738,15000US060730098023,77534.0
16739,15000US060730098024,85602.0
16740,15000US060730098025,63214.0
16741,15000US060730098041,100347.0
16742,15000US060730098042,73889.0
16743,15000US060730098043,67434.0
16744,15000US060730098044,93125.0
16745,15000US060730098051,54798.0
16746,15000US060730098052,86250.0
16747,15000US060730098053,102284.0
16748,15000US060730098054,79306.0
16749,15000US060730099011,
16750,15000US060730099021,
16751,15000US060730100011,54551.0
16752,15000US060730100012,66453.0
16753,15000US060730100031,74545.0
16754,15000US060730100032,37917.0
16755,15000US060730100033,73900.0
16756,15000US060730100034,76150.0
16757,15000US060730100041,37500.0
16758,15000US060730100042,59886.0
16759,15000US060730100051,50156.0
16760,15000US060730100052,53015.0
16761,15000US060730100053,26479.0
16762,15000US060730100054,23163.0
16763,15000US060730100091,38661.0
16764,15000US060730100092,92500.0
16765,15000US060730100093,35208.0
16766,15000US060730100094,38750.0
16767,15000US060730100101,46141.0
16768,15000US060730100102,37431.0
16769,15000US060730100103,47107.0
16770,15000US060730100111,74074.0
16771,15000US060730100112,60000.0
16772,15000US060730100121,59286.0
16773,15000US060730100122,42260.0
16774,15000US060730100123,23958.0
16775,15000US060730100131,36495.0
16776,15000US060730100132,29736.0
16777,15000US060730100141,
16778,15000US060730100142,93053.0
16779,15000US060730100151,89145.0
16780,15000US060730101031,29769.0
16781,15000US060730101032,45000.0
16782,15000US060730101033,39073.0
16783,15000US060730101041,59107.0
16784,15000US060730101042,62063.0
16785,15000US060730101061,47056.0
16786,15000US060730101062,26875.0
16787,15000US060730101063,42039.0
16788,15000US060730101071,53947.0
16789,15000US060730101072,86473.0
16790,15000US060730101073,47128.0
16791,15000US060730101074,65114.0
16792,15000US060730101091,82351.0
16793,15000US060730101092,65833.0
16794,15000US060730101101,44444.0
16795,15000US060730101102,63934.0
16796,15000US060730101103,81364.0
16797,15000US060730101104,25536.0
16798,15000US060730101105,70897.0
16799,15000US060730101111,49539.0
16800,15000US060730101112,37375.0
16801,15000US060730101121,34394.0
16802,15000US060730101122,46875.0
16803,15000US060730102001,55889.0
16804,15000US060730102002,81094.0
16805,15000US060730102003,46076.0
16806,15000US060730102004,62255.0
16807,15000US060730102005,47917.0
16808,15000US060730102006,75351.0
16809,15000US060730103001,78477.0
16810,15000US060730103002,70673.0
16811,15000US060730103003,46424.0
16812,15000US060730103004,30321.0
16813,15000US060730104011,47750.0
16814,15000US060730104021,45393.0
16815,15000US060730104022,42007.0
16816,15000US060730104023,41708.0
16817,15000US060730105011,51538.0
16818,15000US060730105021,28750.0
16819,15000US060730105022,65331.0
16820,15000US060730105023,38700.0
16821,15000US060730105024,45658.0
16822,15000US060730106011,117538.0
16823,15000US060730106012,113889.0
16824,15000US060730108001,77826.0
16825,15000US060730108002,145833.0
16826,15000US060730109001,97679.0
16827,15000US060730109002,106959.0
16828,15000US060730110001,70688.0
16829,15000US060730110002,165568.0
16830,15000US060730111001,72253.0
16831,15000US060730111002,75156.0
16832,15000US060730111003,131346.0
16833,15000US060730113001,143906.0
16834,15000US060730116011,40625.0
16835,15000US060730116012,31071.0
16836,15000US060730116013,32184.0
16837,15000US060730116021,34350.0
16838,15000US060730116022,42609.0
16839,15000US060730117001,39083.0
16840,15000US060730117002,26475.0
16841,15000US060730117003,14479.0
16842,15000US060730117004,50701.0
16843,15000US060730118011,47250.0
16844,15000US060730118012,28657.0
16845,15000US060730118013,34091.0
16846,15000US060730118021,38110.0
16847,15000US060730118022,40038.0
16848,15000US060730118023,43611.0
16849,15000US060730119021,62188.0
16850,15000US060730119022,52928.0
16851,15000US060730119023,45179.0
16852,15000US060730119024,66625.0
16853,15000US060730120021,68295.0
16854,15000US060730120022,24743.0
16855,15000US060730120031,77813.0
16856,15000US060730120032,48561.0
16857,15000US060730121011,44487.0
16858,15000US060730121021,55156.0
16859,15000US060730121022,45455.0
16860,15000US060730122001,47031.0
16861,15000US060730122002,45917.0
16862,15000US060730123021,30250.0
16863,15000US060730123031,49493.0
16864,15000US060730123032,37827.0
16865,15000US060730123041,45662.0
16866,15000US060730123042,54833.0
16867,15000US060730124011,46089.0
16868,15000US060730124012,40009.0
16869,15000US060730124021,38600.0
16870,15000US060730124022,54688.0
16871,15000US060730124023,41799.0
16872,15000US060730125011,20345.0
16873,15000US060730125012,31154.0
16874,15000US060730125021,43929.0
16875,15000US060730125022,32552.0
16876,15000US060730125023,31500.0
16877,15000US060730126001,24167.0
16878,15000US060730126002,72455.0
16879,15000US060730126003,46439.0
16880,15000US060730126004,46538.0
16881,15000US060730127001,32778.0
16882,15000US060730127002,36611.0
16883,15000US060730128001,74779.0
16884,15000US060730128002,48906.0
16885,15000US060730128003,28750.0
16886,15000US060730129001,65987.0
16887,15000US060730129002,77656.0
16888,15000US060730129003,60845.0
16889,15000US060730130001,37500.0
16890,15000US060730130002,46048.0
16891,15000US060730130003,57558.0
16892,15000US060730130004,51371.0
16893,15000US060730131021,56000.0
16894,15000US060730131022,50750.0
16895,15000US060730131023,43877.0
16896,15000US060730131031,44028.0
16897,15000US060730131032,47917.0
16898,15000US060730131041,35417.0
16899,15000US060730131042,46406.0
16900,15000US060730131043,50455.0
16901,15000US060730131044,31711.0
16902,15000US060730132031,31250.0
16903,15000US060730132032,18843.0
16904,15000US060730132033,26737.0
16905,15000US060730132034,22845.0
16906,15000US060730132041,37500.0
16907,15000US060730132042,40735.0
16908,15000US060730132043,32803.0
16909,15000US060730132051,30444.0
16910,15000US060730132061,38043.0
16911,15000US060730132062,36484.0
16912,15000US060730132063,35606.0
16913,15000US060730133011,60370.0
16914,15000US060730133012,79703.0
16915,15000US060730133021,53750.0
16916,15000US060730133022,70677.0
16917,15000US060730133031,47298.0
16918,15000US060730133032,72870.0
16919,15000US060730133033,90109.0
16920,15000US060730133061,69625.0
16921,15000US060730133062,51581.0
16922,15000US060730133071,51929.0
16923,15000US060730133072,68750.0
16924,15000US060730133081,66172.0
16925,15000US060730133082,48214.0
16926,15000US060730133091,65573.0
16927,15000US060730133092,103715.0
16928,15000US060730133093,83889.0
16929,15000US060730133094,66823.0
16930,15000US060730133095,106274.0
16931,15000US060730133101,76884.0
16932,15000US060730133102,71651.0
16933,15000US060730133111,98894.0
16934,15000US060730133112,99507.0
16935,15000US060730133113,81923.0
16936,15000US060730133114,137659.0
16937,15000US060730133121,61071.0
16938,15000US060730133131,104872.0
16939,15000US060730133141,103993.0
16940,15000US060730134011,89583.0
16941,15000US060730134012,71250.0
16942,15000US060730134091,89286.0
16943,15000US060730134092,70000.0
16944,15000US060730134093,103125.0
16945,15000US060730134101,127344.0
16946,15000US060730134102,98102.0
16947,15000US060730134103,125667.0
16948,15000US060730134111,85972.0
16949,15000US060730134112,123984.0
16950,15000US060730134113,102656.0
16951,15000US060730134114,84432.0
16952,15000US060730134121,83583.0
16953,15000US060730134122,91389.0
16954,15000US060730134141,93974.0
16955,15000US060730134142,98188.0
16956,15000US060730134143,128860.0
16957,15000US060730134144,100517.0
16958,15000US060730134151,85385.0
16959,15000US060730134161,109083.0
16960,15000US060730134162,79605.0
16961,15000US060730134171,122875.0
16962,15000US060730134181,69097.0
16963,15000US060730134182,80110.0
16964,15000US060730134183,
16965,15000US060730134184,92063.0
16966,15000US060730134191,111047.0
16967,15000US060730134192,70000.0
16968,15000US060730134201,74348.0
16969,15000US060730134202,98250.0
16970,15000US060730134211,100703.0
16971,15000US060730134212,128125.0
16972,15000US060730134213,73438.0
16973,15000US060730135031,56773.0
16974,15000US060730135032,41915.0
16975,15000US060730135033,84570.0
16976,15000US060730135041,103000.0
16977,15000US060730135042,89792.0
16978,15000US060730135043,79015.0
16979,15000US060730135051,48271.0
16980,15000US060730135052,62353.0
16981,15000US060730135053,50417.0
16982,15000US060730135061,67232.0
16983,15000US060730136011,126026.0
16984,15000US060730136012,80192.0
16985,15000US060730136013,89375.0
16986,15000US060730136014,48263.0
16987,15000US060730136041,103264.0
16988,15000US060730136042,86797.0
16989,15000US060730136043,94338.0
16990,15000US060730136044,50573.0
16991,15000US060730136051,82721.0
16992,15000US060730136052,117788.0
16993,15000US060730136053,112550.0
16994,15000US060730136061,75583.0
16995,15000US060730136062,59234.0
16996,15000US060730136063,81188.0
16997,15000US060730136064,53417.0
16998,15000US060730137011,80804.0
16999,15000US060730137012,97188.0
17000,15000US060730137021,68836.0
17001,15000US060730137022,24543.0
17002,15000US060730137023,61411.0
17003,15000US060730138011,60694.0
17004,15000US060730138012,84091.0
17005,15000US060730138013,54844.0
17006,15000US060730138021,49000.0
17007,15000US060730138022,39167.0
17008,15000US060730139031,73125.0
17009,15000US060730139032,61775.0
17010,15000US060730139051,84150.0
17011,15000US060730139052,81944.0
17012,15000US060730139053,80851.0
17013,15000US060730139061,44518.0
17014,15000US060730139062,39850.0
17015,15000US060730139071,34205.0
17016,15000US060730139072,45375.0
17017,15000US060730139081,55000.0
17018,15000US060730139082,69674.0
17019,15000US060730139091,80938.0
17020,15000US060730139092,57450.0
17021,15000US060730140011,46765.0
17022,15000US060730140012,90163.0
17023,15000US060730140013,51530.0
17024,15000US060730140014,66505.0
17025,15000US060730140021,70245.0
17026,15000US060730140022,80849.0
17027,15000US060730141011,78063.0
17028,15000US060730141012,69138.0
17029,15000US060730141021,62917.0
17030,15000US060730141022,53750.0
17031,15000US060730142001,74500.0
17032,15000US060730142002,62991.0
17033,15000US060730142003,54297.0
17034,15000US060730142004,80707.0
17035,15000US060730143001,55035.0
17036,15000US060730143002,64167.0
17037,15000US060730144001,30523.0
17038,15000US060730144002,42214.0
17039,15000US060730145001,56675.0
17040,15000US060730145002,45890.0
17041,15000US060730145003,61786.0
17042,15000US060730146011,25625.0
17043,15000US060730146012,48750.0
17044,15000US060730146013,68229.0
17045,15000US060730146021,67778.0
17046,15000US060730146022,69219.0
17047,15000US060730146023,96705.0
17048,15000US060730147001,55833.0
17049,15000US060730147002,56291.0
17050,15000US060730147003,65982.0
17051,15000US060730147004,94155.0
17052,15000US060730148031,71786.0
17053,15000US060730148032,46766.0
17054,15000US060730148033,43843.0
17055,15000US060730148041,90556.0
17056,15000US060730148042,53657.0
17057,15000US060730148043,62875.0
17058,15000US060730148051,66339.0
17059,15000US060730148052,39924.0
17060,15000US060730148053,70750.0
17061,15000US060730148061,40542.0
17062,15000US060730148062,50833.0
17063,15000US060730149011,55815.0
17064,15000US060730149012,52150.0
17065,15000US060730149013,56875.0
17066,15000US060730149021,52253.0
17067,15000US060730149022,44279.0
17068,15000US060730150001,63698.0
17069,15000US060730150002,56296.0
17070,15000US060730150003,67566.0
17071,15000US060730150004,65391.0
17072,15000US060730151001,77344.0
17073,15000US060730151002,59167.0
17074,15000US060730151003,56488.0
17075,15000US060730151004,65833.0
17076,15000US060730152001,78984.0
17077,15000US060730152002,76302.0
17078,15000US060730152003,118854.0
17079,15000US060730152004,99821.0
17080,15000US060730153011,73594.0
17081,15000US060730153012,38536.0
17082,15000US060730153021,75515.0
17083,15000US060730153022,110556.0
17084,15000US060730154031,81406.0
17085,15000US060730154032,136477.0
17086,15000US060730154041,40100.0
17087,15000US060730154042,
17088,15000US060730154043,67273.0
17089,15000US060730154044,51000.0
17090,15000US060730154051,75921.0
17091,15000US060730154052,100556.0
17092,15000US060730154053,118984.0
17093,15000US060730154061,108258.0
17094,15000US060730155011,88333.0
17095,15000US060730155012,72454.0
17096,15000US060730155013,60658.0
17097,15000US060730155021,101125.0
17098,15000US060730155022,86106.0
17099,15000US060730156011,43036.0
17100,15000US060730156012,70625.0
17101,15000US060730156013,29957.0
17102,15000US060730156021,122708.0
17103,15000US060730156022,110357.0
17104,15000US060730157011,32115.0
17105,15000US060730157012,23340.0
17106,15000US060730157013,42917.0
17107,15000US060730157031,23790.0
17108,15000US060730157032,21979.0
17109,15000US060730157033,23835.0
17110,15000US060730157041,36540.0
17111,15000US060730157042,49659.0
17112,15000US060730158011,34526.0
17113,15000US060730158012,23958.0
17114,15000US060730158021,31140.0
17115,15000US060730158022,32146.0
17116,15000US060730158023,31274.0
17117,15000US060730159011,31383.0
17118,15000US060730159012,48173.0
17119,15000US060730159021,75388.0
17120,15000US060730159022,27375.0
17121,15000US060730159023,62833.0
17122,15000US060730159024,41339.0
17123,15000US060730160001,52697.0
17124,15000US060730160002,76111.0
17125,15000US060730161001,59469.0
17126,15000US060730161002,105128.0
17127,15000US060730161003,57935.0
17128,15000US060730162011,84132.0
17129,15000US060730162012,127700.0
17130,15000US060730162013,103631.0
17131,15000US060730162021,46094.0
17132,15000US060730162022,34311.0
17133,15000US060730163011,31318.0
17134,15000US060730163012,40481.0
17135,15000US060730163021,45750.0
17136,15000US060730163022,38077.0
17137,15000US060730163023,39957.0
17138,15000US060730164011,
17139,15000US060730164012,53516.0
17140,15000US060730164013,63083.0
17141,15000US060730164021,112109.0
17142,15000US060730164022,51979.0
17143,15000US060730164023,
17144,15000US060730164024,31316.0
17145,15000US060730164025,65682.0
17146,15000US060730165021,110303.0
17147,15000US060730165022,27641.0
17148,15000US060730165023,36133.0
17149,15000US060730165024,50897.0
17150,15000US060730165031,52292.0
17151,15000US060730165032,58508.0
17152,15000US060730165041,39144.0
17153,15000US060730165042,41616.0
17154,15000US060730165043,65335.0
17155,15000US060730165044,29841.0
17156,15000US060730166051,61775.0
17157,15000US060730166052,74881.0
17158,15000US060730166053,79063.0
17159,15000US060730166054,37426.0
17160,15000US060730166061,80039.0
17161,15000US060730166062,97955.0
17162,15000US060730166071,67344.0
17163,15000US060730166072,95417.0
17164,15000US060730166073,92292.0
17165,15000US060730166081,100952.0
17166,15000US060730166091,110093.0
17167,15000US060730166092,89968.0
17168,15000US060730166093,58289.0
17169,15000US060730166101,61845.0
17170,15000US060730166102,88702.0
17171,15000US060730166121,102179.0
17172,15000US060730166122,111528.0
17173,15000US060730166123,88750.0
17174,15000US060730166131,86797.0
17175,15000US060730166132,92500.0
17176,15000US060730166141,87344.0
17177,15000US060730166142,88080.0
17178,15000US060730166151,83750.0
17179,15000US060730166161,45521.0
17180,15000US060730166162,81250.0
17181,15000US060730166171,47964.0
17182,15000US060730166172,59156.0
17183,15000US060730167011,72375.0
17184,15000US060730167012,82425.0
17185,15000US060730167021,39459.0
17186,15000US060730167022,57138.0
17187,15000US060730167023,86765.0
17188,15000US060730167024,90541.0
17189,15000US060730168021,155288.0
17190,15000US060730168022,73861.0
17191,15000US060730168023,32774.0
17192,15000US060730168024,63516.0
17193,15000US060730168041,76506.0
17194,15000US060730168042,39556.0
17195,15000US060730168043,44917.0
17196,15000US060730168044,49435.0
17197,15000US060730168061,70526.0
17198,15000US060730168062,38110.0
17199,15000US060730168063,28906.0
17200,15000US060730168071,75357.0
17201,15000US060730168072,63564.0
17202,15000US060730168073,76607.0
17203,15000US060730168074,85625.0
17204,15000US060730168091,73158.0
17205,15000US060730168092,102857.0
17206,15000US060730168093,72117.0
17207,15000US060730168101,88750.0
17208,15000US060730168111,80000.0
17209,15000US060730168112,43472.0
17210,15000US060730169011,140815.0
17211,15000US060730169012,88333.0
17212,15000US060730169013,72050.0
17213,15000US060730169014,56505.0
17214,15000US060730169021,89327.0
17215,15000US060730170061,107778.0
17216,15000US060730170062,136298.0
17217,15000US060730170091,82743.0
17218,15000US060730170092,76500.0
17219,15000US060730170101,143000.0
17220,15000US060730170102,100357.0
17221,15000US060730170141,45410.0
17222,15000US060730170142,55000.0
17223,15000US060730170151,144188.0
17224,15000US060730170152,78304.0
17225,15000US060730170153,90921.0
17226,15000US060730170154,86136.0
17227,15000US060730170181,55163.0
17228,15000US060730170182,78548.0
17229,15000US060730170191,72589.0
17230,15000US060730170192,49256.0
17231,15000US060730170193,84779.0
17232,15000US060730170201,149500.0
17233,15000US060730170202,119561.0
17234,15000US060730170211,131389.0
17235,15000US060730170212,120625.0
17236,15000US060730170221,134844.0
17237,15000US060730170222,81958.0
17238,15000US060730170223,64423.0
17239,15000US060730170224,62672.0
17240,15000US060730170225,72775.0
17241,15000US060730170226,120321.0
17242,15000US060730170291,157151.0
17243,15000US060730170292,135313.0
17244,15000US060730170301,138480.0
17245,15000US060730170302,135815.0
17246,15000US060730170303,86250.0
17247,15000US060730170304,103450.0
17248,15000US060730170311,125833.0
17249,15000US060730170312,78281.0
17250,15000US060730170313,89583.0
17251,15000US060730170321,124477.0
17252,15000US060730170322,100963.0
17253,15000US060730170331,106838.0
17254,15000US060730170332,138750.0
17255,15000US060730170333,134489.0
17256,15000US060730170341,114783.0
17257,15000US060730170342,121111.0
17258,15000US060730170343,103594.0
17259,15000US060730170351,120000.0
17260,15000US060730170352,97273.0
17261,15000US060730170353,19405.0
17262,15000US060730170361,73750.0
17263,15000US060730170362,66111.0
17264,15000US060730170363,125547.0
17265,15000US060730170371,82102.0
17266,15000US060730170372,152048.0
17267,15000US060730170373,118359.0
17268,15000US060730170374,101944.0
17269,15000US060730170391,135962.0
17270,15000US060730170392,89225.0
17271,15000US060730170393,111458.0
17272,15000US060730170401,104500.0
17273,15000US060730170402,125078.0
17274,15000US060730170403,87356.0
17275,15000US060730170411,118790.0
17276,15000US060730170412,93056.0
17277,15000US060730170413,125288.0
17278,15000US060730170414,103750.0
17279,15000US060730170421,150429.0
17280,15000US060730170422,112188.0
17281,15000US060730170423,122361.0
17282,15000US060730170431,90345.0
17283,15000US060730170432,162321.0
17284,15000US060730170441,114329.0
17285,15000US060730170442,138487.0
17286,15000US060730170451,149716.0
17287,15000US060730170461,126050.0
17288,15000US060730170462,125893.0
17289,15000US060730170471,147875.0
17290,15000US060730170472,124000.0
17291,15000US060730170473,118412.0
17292,15000US060730170481,51643.0
17293,15000US060730170482,83875.0
17294,15000US060730170483,77868.0
17295,15000US060730170484,125787.0
17296,15000US060730170491,96650.0
17297,15000US060730170492,83269.0
17298,15000US060730170501,93711.0
17299,15000US060730170502,62697.0
17300,15000US060730170511,75507.0
17301,15000US060730170512,91231.0
17302,15000US060730170513,116500.0
17303,15000US060730170521,91359.0
17304,15000US060730170522,106882.0
17305,15000US060730170523,62721.0
17306,15000US060730170531,96250.0
17307,15000US060730170532,181389.0
17308,15000US060730170541,111786.0
17309,15000US060730170542,149464.0
17310,15000US060730170543,118295.0
17311,15000US060730170544,98182.0
17312,15000US060730170551,113472.0
17313,15000US060730170552,108036.0
17314,15000US060730170553,117589.0
17315,15000US060730170561,98892.0
17316,15000US060730170562,110687.0
17317,15000US060730171041,100842.0
17318,15000US060730171042,98594.0
17319,15000US060730171061,113879.0
17320,15000US060730171062,155069.0
17321,15000US060730171063,102292.0
17322,15000US060730171064,95486.0
17323,15000US060730171071,152250.0
17324,15000US060730171072,181000.0
17325,15000US060730171081,97500.0
17326,15000US060730171082,98971.0
17327,15000US060730171083,113816.0
17328,15000US060730171084,119205.0
17329,15000US060730171091,165600.0
17330,15000US060730171092,102941.0
17331,15000US060730171093,48347.0
17332,15000US060730171094,167222.0
17333,15000US060730171101,193917.0
17334,15000US060730171102,98417.0
17335,15000US060730171103,212589.0
17336,15000US060730172001,
17337,15000US060730172002,125595.0
17338,15000US060730172003,89034.0
17339,15000US060730172004,103125.0
17340,15000US060730173031,117396.0
17341,15000US060730173032,152765.0
17342,15000US060730173033,156563.0
17343,15000US060730173041,50714.0
17344,15000US060730173042,71552.0
17345,15000US060730173043,119712.0
17346,15000US060730173044,87083.0
17347,15000US060730173051,143182.0
17348,15000US060730173052,95000.0
17349,15000US060730173053,101302.0
17350,15000US060730173061,94306.0
17351,15000US060730173062,214123.0
17352,15000US060730174011,120236.0
17353,15000US060730174012,80399.0
17354,15000US060730174013,179038.0
17355,15000US060730174014,89632.0
17356,15000US060730174031,64432.0
17357,15000US060730174032,157857.0
17358,15000US060730174033,89951.0
17359,15000US060730174034,121103.0
17360,15000US060730174041,86574.0
17361,15000US060730174042,74375.0
17362,15000US060730174043,78929.0
17363,15000US060730174044,145385.0
17364,15000US060730174045,106528.0
17365,15000US060730175011,145500.0
17366,15000US060730175012,80547.0
17367,15000US060730175013,149583.0
17368,15000US060730175021,93375.0
17369,15000US060730175022,88315.0
17370,15000US060730175023,73750.0
17371,15000US060730176011,147222.0
17372,15000US060730176012,142827.0
17373,15000US060730176013,87109.0
17374,15000US060730176031,104318.0
17375,15000US060730176032,101023.0
17376,15000US060730176041,75147.0
17377,15000US060730176042,60758.0
17378,15000US060730176043,85089.0
17379,15000US060730177011,125156.0
17380,15000US060730177012,74815.0
17381,15000US060730177013,81635.0
17382,15000US060730177014,60885.0
17383,15000US060730177021,58750.0
17384,15000US060730177022,135357.0
17385,15000US060730177023,82778.0
17386,15000US060730178011,97200.0
17387,15000US060730178012,76607.0
17388,15000US060730178013,115000.0
17389,15000US060730178014,72957.0
17390,15000US060730178081,112847.0
17391,15000US060730178082,162778.0
17392,15000US060730178083,116389.0
17393,15000US060730178084,111667.0
17394,15000US060730178091,86771.0
17395,15000US060730178101,70298.0
17396,15000US060730178102,97132.0
17397,15000US060730178111,70855.0
17398,15000US060730178112,133571.0
17399,15000US060730178113,110385.0
17400,15000US060730178114,147596.0
17401,15000US060730178131,94234.0
17402,15000US060730178132,85972.0
17403,15000US060730179001,71080.0
17404,15000US060730179002,48281.0
17405,15000US060730179003,53077.0
17406,15000US060730179004,46270.0
17407,15000US060730179005,100000.0
17408,15000US060730180001,73194.0
17409,15000US060730180002,85417.0
17410,15000US060730180003,77188.0
17411,15000US060730181001,58227.0
17412,15000US060730181002,70741.0
17413,15000US060730181003,80649.0
17414,15000US060730181004,60368.0
17415,15000US060730181005,63321.0
17416,15000US060730181006,81855.0
17417,15000US060730182001,36771.0
17418,15000US060730182002,31750.0
17419,15000US060730182003,45545.0
17420,15000US060730182004,42578.0
17421,15000US060730182005,42000.0
17422,15000US060730183001,81111.0
17423,15000US060730183002,56838.0
17424,15000US060730183003,96786.0
17425,15000US060730183004,43103.0
17426,15000US060730184001,60192.0
17427,15000US060730184002,34519.0
17428,15000US060730184003,43250.0
17429,15000US060730185041,73194.0
17430,15000US060730185042,60417.0
17431,15000US060730185043,57056.0
17432,15000US060730185044,113472.0
17433,15000US060730185071,69028.0
17434,15000US060730185072,62716.0
17435,15000US060730185073,32625.0
17436,15000US060730185074,71848.0
17437,15000US060730185091,26250.0
17438,15000US060730185092,51438.0
17439,15000US060730185093,54306.0
17440,15000US060730185094,68000.0
17441,15000US060730185101,66979.0
17442,15000US060730185102,68162.0
17443,15000US060730185111,37218.0
17444,15000US060730185112,59375.0
17445,15000US060730185113,80972.0
17446,15000US060730185114,43529.0
17447,15000US060730185121,35893.0
17448,15000US060730185122,46429.0
17449,15000US060730185123,38625.0
17450,15000US060730185131,81612.0
17451,15000US060730185132,58484.0
17452,15000US060730185133,101647.0
17453,15000US060730185141,47326.0
17454,15000US060730185142,124728.0
17455,15000US060730185143,100714.0
17456,15000US060730185151,101250.0
17457,15000US060730185152,76480.0
17458,15000US060730185161,82390.0
17459,15000US060730185162,43438.0
17460,15000US060730185171,73099.0
17461,15000US060730185172,45727.0
17462,15000US060730185181,53269.0
17463,15000US060730185182,56053.0
17464,15000US060730185191,72121.0
17465,15000US060730185192,37237.0
17466,15000US060730185193,50417.0
17467,15000US060730186011,64844.0
17468,15000US060730186012,90786.0
17469,15000US060730186031,43984.0
17470,15000US060730186032,21850.0
17471,15000US060730186033,48347.0
17472,15000US060730186034,
17473,15000US060730186081,85980.0
17474,15000US060730186082,79028.0
17475,15000US060730186091,97564.0
17476,15000US060730186092,52500.0
17477,15000US060730186093,45227.0
17478,15000US060730186101,90588.0
17479,15000US060730186102,56912.0
17480,15000US060730186103,55565.0
17481,15000US060730186104,45909.0
17482,15000US060730186111,100313.0
17483,15000US060730186112,94438.0
17484,15000US060730186113,59949.0
17485,15000US060730186121,87083.0
17486,15000US060730186122,75903.0
17487,15000US060730186131,56757.0
17488,15000US060730186132,60921.0
17489,15000US060730186141,39018.0
17490,15000US060730186142,50509.0
17491,15000US060730186143,41486.0
17492,15000US060730187001,41371.0
17493,15000US060730188011,64028.0
17494,15000US060730188012,98889.0
17495,15000US060730188021,97188.0
17496,15000US060730188022,78633.0
17497,15000US060730188023,120250.0
17498,15000US060730188024,56264.0
17499,15000US060730188025,61481.0
17500,15000US060730188031,55820.0
17501,15000US060730188032,61250.0
17502,15000US060730188033,82500.0
17503,15000US060730189031,87250.0
17504,15000US060730189032,40268.0
17505,15000US060730189033,33018.0
17506,15000US060730189034,32500.0
17507,15000US060730189041,41753.0
17508,15000US060730189042,30625.0
17509,15000US060730189043,58359.0
17510,15000US060730189044,51932.0
17511,15000US060730189051,38750.0
17512,15000US060730189052,43409.0
17513,15000US060730189053,60368.0
17514,15000US060730189061,36050.0
17515,15000US060730189062,40556.0
17516,15000US060730189063,100192.0
17517,15000US060730190011,92599.0
17518,15000US060730190012,65179.0
17519,15000US060730190013,77375.0
17520,15000US060730190021,77321.0
17521,15000US060730191011,40000.0
17522,15000US060730191012,
17523,15000US060730191013,66750.0
17524,15000US060730191014,78500.0
17525,15000US060730191031,
17526,15000US060730191032,
17527,15000US060730191033,106827.0
17528,15000US060730191051,149688.0
17529,15000US060730191052,83696.0
17530,15000US060730191053,81397.0
17531,15000US060730191061,88026.0
17532,15000US060730191062,77734.0
