,Median Income
1895,30550.0
1896,25732.0
1897,76789.0
1898,82250.0
1899,31719.0
1900,41094.0
1901,42386.0
1902,37528.0
1903,85625.0
1904,53147.0
1905,
1906,62542.0
1907,51591.0
1908,37115.0
1909,42000.0
1910,41587.0
1911,65920.0
1912,31028.0
1913,27813.0
1914,41012.0
1915,72417.0
1916,62636.0
1917,104125.0
1918,97000.0
1919,95294.0
1920,96761.0
1921,95250.0
1922,129097.0
1923,154286.0
1924,93182.0
1925,125859.0
1926,91250.0
1927,43715.0
1928,155329.0
1929,41488.0
1930,102763.0
1931,81250.0
1932,55795.0
1933,101058.0
1934,82589.0
1935,93802.0
1936,69559.0
1937,56250.0
1938,51125.0
1939,129286.0
1940,122955.0
1941,94453.0
1942,92188.0
1943,129844.0
1944,137138.0
1945,140500.0
1946,148750.0
1947,136761.0
1948,170603.0
1949,78333.0
1950,82841.0
1951,83242.0
1952,50089.0
1953,125875.0
1954,28621.0
1955,
1956,34950.0
1957,32016.0
1958,25862.0
1959,47375.0
1960,73219.0
1961,59866.0
1962,45865.0
1963,54234.0
1964,
1965,59773.0
1966,51406.0
1967,49861.0
1968,46417.0
1969,43707.0
1970,32500.0
1971,85735.0
1972,31848.0
1973,44239.0
1974,50455.0
1975,83516.0
1976,58854.0
1977,51856.0
1978,35192.0
1979,48021.0
1980,37917.0
1981,33056.0
1982,45185.0
1983,42432.0
1984,31509.0
1985,80446.0
1986,87554.0
1987,
1988,41392.0
1989,31974.0
1990,81154.0
1991,21027.0
1992,
1993,31415.0
1994,71667.0
1995,76500.0
1996,90455.0
1997,111316.0
1998,67989.0
1999,73250.0
2000,73125.0
2001,60909.0
2002,80938.0
2003,69034.0
2004,96250.0
2005,80238.0
2006,81307.0
2007,44526.0
2008,51875.0
2009,102014.0
2010,
2011,45170.0
2012,83594.0
2013,48571.0
2014,
2015,140903.0
2016,130200.0
2017,105451.0
2018,100852.0
2019,128750.0
2020,120806.0
2021,149408.0
2022,123269.0
2023,108563.0
2024,136200.0
2025,189306.0
2026,95995.0
2027,88828.0
2028,71528.0
2029,93052.0
2030,49280.0
2031,91625.0
2032,83594.0
2033,101250.0
2034,91250.0
2035,139792.0
2036,54384.0
2037,111914.0
2038,81635.0
2039,93173.0
2040,64688.0
2041,41471.0
2042,77273.0
2043,76553.0
2044,104743.0
2045,94868.0
2046,87361.0
2047,98281.0
2048,60139.0
2049,47667.0
2050,52596.0
2051,32829.0
2052,46831.0
2053,54474.0
2054,39700.0
2055,70208.0
2056,38594.0
2057,
2058,71389.0
2059,
2060,66296.0
2061,58266.0
2062,56774.0
2063,24583.0
2064,51176.0
2065,64189.0
2066,48414.0
2067,59432.0
2068,83056.0
2069,52222.0
2070,70128.0
2071,70000.0
2072,87589.0
2073,66042.0
2074,73036.0
2075,36528.0
2076,52400.0
2077,69232.0
2078,65000.0
2079,74135.0
2080,40227.0
2081,110735.0
2082,42045.0
2083,61695.0
2084,45795.0
2085,70750.0
2086,27759.0
2087,35125.0
2088,
2089,162212.0
2090,142011.0
2091,130372.0
2092,135673.0
2093,73250.0
2094,36339.0
2095,
2096,55750.0
2097,11774.0
2098,25208.0
2099,30089.0
2100,20100.0
2101,33641.0
2102,
2103,20667.0
2104,29722.0
2105,24808.0
2106,21250.0
2107,
2108,16375.0
2109,17500.0
2110,37143.0
2111,28646.0
2112,25726.0
2113,31190.0
2114,21809.0
2115,15531.0
2116,11966.0
2117,61447.0
2118,21884.0
2119,20417.0
2120,24167.0
2121,25336.0
2122,31165.0
2123,16875.0
2124,19622.0
2125,20333.0
2126,34531.0
2127,36250.0
2128,26750.0
2129,26406.0
2130,21324.0
2131,27123.0
2132,48162.0
2133,24875.0
2134,25539.0
2135,26201.0
2136,40100.0
2137,19595.0
2138,25913.0
2139,30064.0
2140,31734.0
2141,27974.0
2142,13568.0
2143,31927.0
2144,20505.0
2145,21335.0
2146,12665.0
2147,18750.0
2148,15281.0
2149,66354.0
2150,91875.0
2151,63290.0
2152,34280.0
2153,46923.0
2154,77019.0
2155,55675.0
2156,22313.0
2157,65000.0
2158,82706.0
2159,21582.0
2160,132050.0
2161,77992.0
2162,29167.0
2163,41656.0
2164,38417.0
2165,29196.0
2166,43594.0
2167,37257.0
2168,58393.0
2169,51250.0
2170,38973.0
2171,54875.0
2172,57500.0
2173,54583.0
2174,51058.0
2175,41923.0
2176,51607.0
2177,16740.0
2178,23663.0
2179,25648.0
2180,
2181,29716.0
2182,68438.0
2183,49459.0
2184,20000.0
2185,24510.0
2186,18785.0
2187,27356.0
2188,44479.0
2189,39583.0
2190,31667.0
2191,34138.0
2192,39438.0
2193,25057.0
2194,26042.0
2195,13319.0
2196,
2197,37171.0
2198,19514.0
2199,30700.0
2200,19403.0
2201,22785.0
2202,21678.0
2203,16821.0
2204,20870.0
2205,26500.0
2206,29957.0
2207,30375.0
2208,36250.0
2209,35341.0
2210,58500.0
2211,25574.0
2212,46190.0
2213,29886.0
2214,25000.0
2215,31250.0
2216,42083.0
2217,16664.0
2218,27188.0
2219,15385.0
2220,20625.0
2221,16000.0
2222,25694.0
2223,20737.0
2224,19433.0
2225,34000.0
2226,46618.0
2227,51141.0
2228,27396.0
2229,23500.0
2230,49688.0
2231,47857.0
2232,42083.0
2233,36094.0
2234,19478.0
2235,27540.0
2236,55250.0
2237,61161.0
2238,30395.0
2239,44516.0
2240,35804.0
2241,51652.0
2242,35361.0
2243,40673.0
2244,46321.0
2245,34188.0
2246,23125.0
2247,54531.0
2248,34928.0
2249,80169.0
2250,63182.0
2251,41618.0
2252,33713.0
2253,24155.0
2254,
2255,33798.0
2256,29531.0
2257,36648.0
2258,21034.0
2259,45231.0
2260,32969.0
2261,48161.0
2262,28702.0
2263,14423.0
2264,38750.0
2265,33088.0
2266,
2267,23094.0
2268,41576.0
2269,46658.0
2270,26841.0
2271,63194.0
2272,
2273,68952.0
2274,83563.0
2275,33711.0
2276,27083.0
2277,40189.0
2278,31447.0
2279,20625.0
2280,
2281,39278.0
2282,25991.0
2283,73435.0
2284,76900.0
2285,53073.0
2286,59293.0
2287,57589.0
2288,29252.0
2289,20813.0
2290,40385.0
2291,25849.0
2292,26667.0
2293,35179.0
2294,59500.0
2295,61250.0
2296,34293.0
2297,50921.0
2298,51068.0
2299,68750.0
2300,34522.0
2301,34028.0
2302,24022.0
2303,37167.0
2304,31048.0
2305,39603.0
2306,60905.0
2307,52863.0
2308,28889.0
2309,33535.0
2310,57825.0
2311,69737.0
2312,33393.0
2313,30948.0
2314,52356.0
2315,32635.0
2316,31250.0
2317,84750.0
2318,28993.0
2319,81348.0
2320,81058.0
2321,36292.0
2322,57771.0
2323,69716.0
2324,69190.0
2325,54779.0
2326,47604.0
2327,36268.0
2328,40588.0
2329,39118.0
2330,75809.0
2331,83672.0
2332,78000.0
2333,63250.0
2334,83281.0
2335,70813.0
2336,65969.0
2337,158472.0
2338,67500.0
2339,116625.0
2340,90114.0
2341,80750.0
2342,83162.0
2343,71950.0
2344,87273.0
2345,83417.0
2346,121313.0
2347,91389.0
2348,61442.0
2349,32432.0
2350,34389.0
2351,101500.0
2352,117647.0
2353,62059.0
2354,44271.0
2355,69041.0
2356,51734.0
2357,80417.0
2358,62886.0
2359,52308.0
2360,68929.0
2361,36563.0
2362,70380.0
2363,52600.0
2364,26205.0
2365,31233.0
2366,37813.0
2367,42798.0
2368,54614.0
2369,24125.0
2370,105144.0
2371,69414.0
2372,53194.0
2373,66061.0
2374,79913.0
2375,90833.0
2376,
2377,45725.0
2378,33646.0
2379,47196.0
2380,30035.0
2381,32027.0
2382,29821.0
2383,31211.0
2384,16449.0
2385,31616.0
2386,22542.0
2387,25000.0
2388,58864.0
2389,25000.0
2390,21523.0
2391,42283.0
2392,30139.0
2393,28816.0
2394,36724.0
2395,32138.0
2396,86250.0
2397,39203.0
2398,32283.0
2399,52266.0
2400,30391.0
2401,48455.0
2402,16156.0
2403,12465.0
2404,41776.0
2405,29545.0
2406,25173.0
2407,27983.0
2408,48500.0
2409,29750.0
2410,44375.0
2411,21154.0
2412,32695.0
2413,51531.0
2414,42049.0
2415,27480.0
2416,39832.0
2417,33291.0
2418,30137.0
2419,29523.0
2420,32331.0
2421,29458.0
2422,14107.0
2423,62837.0
2424,16131.0
2425,67054.0
2426,60729.0
2427,75776.0
2428,64271.0
2429,64167.0
2430,72391.0
2431,64167.0
2432,55721.0
2433,17788.0
2434,22059.0
2435,53264.0
2436,60272.0
2437,45956.0
2438,83929.0
2439,89000.0
2440,96213.0
2441,98683.0
2442,88269.0
2443,102321.0
2444,71000.0
2445,116964.0
2446,76786.0
2447,55610.0
2448,45745.0
2449,92409.0
2450,44653.0
2451,87740.0
2452,83679.0
2453,112232.0
2454,84412.0
2455,74191.0
2456,107292.0
2457,74438.0
2458,97917.0
2459,63750.0
2460,82866.0
2461,79609.0
2462,156618.0
2463,86053.0
2464,87083.0
2465,101687.0
2466,123500.0
2467,106250.0
2468,121250.0
2469,
2470,140000.0
2471,108833.0
2472,125750.0
2473,127743.0
2474,109375.0
2475,106302.0
2476,34028.0
2477,36906.0
2478,37212.0
2479,33609.0
2480,90536.0
2481,85000.0
2482,58911.0
2483,40893.0
2484,44231.0
2485,17656.0
2486,35057.0
2487,27371.0
2488,26831.0
2489,61550.0
2490,69821.0
2491,57375.0
2492,41477.0
2493,36680.0
2494,27301.0
2495,62386.0
2496,87679.0
2497,82455.0
2498,80625.0
2499,91181.0
2500,90694.0
2501,73750.0
2502,63017.0
2503,32079.0
2504,66058.0
2505,58111.0
2506,37276.0
2507,54044.0
2508,55197.0
2509,49107.0
2510,89917.0
2511,102042.0
2512,56678.0
2513,
2514,42974.0
2515,77841.0
2516,44559.0
2517,78563.0
2518,85625.0
2519,44813.0
2520,67961.0
2521,110298.0
2522,55843.0
2523,91597.0
2524,48409.0
2525,
2526,94671.0
2527,101658.0
2528,81969.0
2529,86908.0
2530,120709.0
2531,89135.0
2532,123516.0
2533,65172.0
2534,23281.0
2535,47159.0
2536,54728.0
2537,37384.0
2538,
2539,16738.0
2540,
2541,60625.0
2542,82393.0
2543,25045.0
2544,50735.0
2545,48125.0
2546,42253.0
2547,25893.0
2548,48875.0
2549,74234.0
2550,93819.0
2551,66250.0
2552,52992.0
2553,57417.0
2554,84861.0
2555,66429.0
2556,74239.0
2557,95500.0
2558,40500.0
2559,79792.0
2560,44836.0
2561,
2562,63672.0
2563,80259.0
2564,86761.0
2565,42188.0
2566,78879.0
2567,86375.0
2568,41379.0
2569,58158.0
2570,26760.0
2571,20766.0
2572,29904.0
2573,29338.0
2574,23042.0
2575,27461.0
2576,41603.0
2577,19393.0
2578,
2579,31406.0
2580,46185.0
2581,35399.0
2582,41875.0
2583,37784.0
2584,61576.0
2585,
2586,
2587,34914.0
2588,49273.0
2589,59167.0
2590,55319.0
2591,32188.0
2592,36181.0
2593,63197.0
2594,23828.0
2595,25809.0
2596,31652.0
2597,39052.0
2598,34611.0
2599,32917.0
2600,31111.0
2601,43583.0
2602,39384.0
2603,97750.0
2604,52240.0
2605,93000.0
2606,49792.0
2607,55192.0
2608,23125.0
2609,20000.0
2610,33667.0
2611,37933.0
2612,36970.0
2613,39897.0
2614,100784.0
2615,61480.0
2616,61657.0
2617,52365.0
2618,44145.0
2619,61554.0
2620,34313.0
2621,51625.0
2622,
2623,
2624,27500.0
2625,66950.0
2626,49250.0
2627,25809.0
2628,29803.0
2629,36250.0
2630,33810.0
2631,36750.0
2632,51023.0
2633,42278.0
2634,43875.0
2635,32556.0
2636,31324.0
2637,47405.0
2638,54400.0
2639,41250.0
2640,
2641,44464.0
2642,34700.0
2643,14102.0
2644,17413.0
2645,19738.0
2646,
2647,69750.0
2648,47688.0
2649,81875.0
2650,33221.0
2651,98456.0
2652,
2653,65313.0
2654,80833.0
2655,32155.0
2656,32169.0
2657,61625.0
2658,
2659,31250.0
2660,57813.0
2661,30156.0
2662,13625.0
2663,33813.0
2664,34083.0
2665,23654.0
2666,25000.0
2667,26471.0
2668,40243.0
2669,31538.0
2670,
2671,27581.0
2672,28478.0
2673,25357.0
2674,54125.0
2675,33922.0
2676,63375.0
2677,
2678,38625.0
2679,41324.0
2680,22431.0
2681,31016.0
2682,35500.0
2683,33000.0
2684,35847.0
2685,22450.0
2686,37574.0
2687,42163.0
2688,39419.0
2689,32361.0
2690,
2691,42179.0
2692,52115.0
2693,
2694,57794.0
2695,60938.0
2696,24821.0
2697,32292.0
2698,52054.0
2699,35579.0
2700,
2701,37404.0
2702,37891.0
2703,51236.0
2704,38125.0
2705,48750.0
2706,43750.0
2707,59688.0
2708,37188.0
2709,19872.0
2710,25789.0
2711,37000.0
2712,21675.0
2713,41786.0
2714,44688.0
2715,26762.0
2716,51760.0
2717,36094.0
2718,39761.0
2719,37344.0
2720,43828.0
2721,
2722,44594.0
2723,45272.0
2724,63750.0
2725,52417.0
2726,34554.0
2727,20750.0
2728,29457.0
2729,29426.0
2730,31652.0
2731,57635.0
2732,46818.0
2733,41520.0
2734,
2735,62074.0
2736,68243.0
2737,39750.0
2738,73167.0
2739,65781.0
2740,42212.0
2741,62209.0
2742,64264.0
2743,53529.0
2744,68958.0
2745,51983.0
2746,26250.0
2747,14722.0
2748,37714.0
2749,10599.0
2750,41217.0
2751,63333.0
2752,30545.0
2753,43186.0
2754,28298.0
2755,38971.0
2756,69167.0
2757,30536.0
2758,34236.0
2759,35469.0
2760,17917.0
2761,35938.0
2762,33472.0
2763,41806.0
2764,55156.0
2765,53879.0
2766,62000.0
2767,47986.0
2768,49398.0
2769,48095.0
2770,39176.0
2771,51383.0
2772,60000.0
2773,55417.0
2774,43750.0
2775,53068.0
2776,55994.0
2777,44886.0
2778,62171.0
2779,48906.0
2780,60000.0
2781,59196.0
2782,43047.0
2783,46154.0
2784,61696.0
2785,
2786,41101.0
2787,37583.0
2788,46208.0
2789,43958.0
2790,53036.0
2791,55781.0
2792,23042.0
2793,40441.0
2794,36125.0
2795,42054.0
2796,48477.0
2797,56100.0
2798,47128.0
2799,42411.0
2800,55100.0
2801,35526.0
2802,53239.0
2803,46603.0
2804,39952.0
2805,34483.0
2806,53125.0
2807,56058.0
2808,38750.0
2809,40964.0
2810,34833.0
2811,37938.0
2812,30476.0
2813,40531.0
2814,22394.0
2815,33813.0
2816,
2817,18108.0
2818,20909.0
2819,46193.0
2820,44688.0
2821,39896.0
2822,31339.0
2823,62833.0
2824,42473.0
2825,49432.0
2826,32313.0
2827,
2828,14274.0
2829,49625.0
2830,16439.0
2831,74338.0
2832,38415.0
2833,42083.0
2834,47371.0
2835,50605.0
2836,77411.0
2837,36534.0
2838,32450.0
2839,26146.0
2840,71000.0
2841,67708.0
2842,22118.0
2843,20941.0
2844,44844.0
2845,51797.0
2846,
2847,48500.0
2848,100192.0
2849,64649.0
2850,41061.0
2851,
2852,99826.0
2853,76846.0
2854,48889.0
2855,50000.0
2856,25021.0
2857,81602.0
2858,81576.0
2859,24737.0
2860,27620.0
2861,18931.0
2862,58917.0
2863,35217.0
2864,40000.0
2865,52632.0
2866,39539.0
2867,21042.0
2868,19972.0
2869,19246.0
2870,34167.0
2871,23306.0
2872,52917.0
2873,57250.0
2874,24651.0
2875,
2876,33417.0
2877,46054.0
2878,98516.0
2879,45647.0
2880,86364.0
2881,94598.0
2882,36250.0
2883,26058.0
2884,65774.0
2885,63088.0
2886,93883.0
2887,28699.0
2888,46841.0
2889,
2890,18391.0
2891,30583.0
2892,57540.0
2893,61383.0
2894,33065.0
2895,16654.0
2896,14188.0
2897,21063.0
2898,37591.0
2899,37762.0
2900,41013.0
2901,28864.0
2902,46087.0
2903,
2904,32733.0
2905,32438.0
2906,25195.0
2907,23542.0
2908,26250.0
2909,45341.0
2910,37500.0
2911,23013.0
2912,39676.0
2913,80341.0
2914,83906.0
2915,91250.0
2916,92798.0
2917,81492.0
2918,41050.0
2919,33160.0
2920,29303.0
2921,46299.0
2922,57440.0
2923,51188.0
2924,31350.0
2925,48036.0
2926,38438.0
2927,32208.0
2928,44173.0
2929,24338.0
2930,44392.0
2931,69315.0
2932,59414.0
2933,38958.0
2934,58214.0
2935,28553.0
2936,25196.0
2937,31354.0
2938,18750.0
2939,29063.0
2940,25521.0
2941,36618.0
2942,32115.0
2943,33542.0
2944,17391.0
2945,57500.0
2946,17198.0
2947,30426.0
2948,25137.0
2949,100354.0
2950,81132.0
2951,126444.0
2952,79773.0
2953,25923.0
2954,112667.0
2955,77625.0
2956,61528.0
2957,76533.0
2958,37871.0
2959,18398.0
2960,
2961,16394.0
2962,49701.0
2963,46419.0
2964,
2965,55905.0
2966,52402.0
2967,52125.0
2968,
2969,36131.0
2970,60469.0
2971,65455.0
2972,52875.0
2973,55515.0
2974,37074.0
2975,70781.0
2976,40438.0
2977,49728.0
2978,49871.0
2979,64259.0
2980,41161.0
2981,44620.0
2982,70893.0
2983,42188.0
2984,61929.0
2985,47625.0
2986,71500.0
2987,92308.0
2988,91094.0
2989,33204.0
2990,66492.0
2991,104750.0
2992,50671.0
2993,58935.0
2994,65410.0
2995,43028.0
2996,
2997,31265.0
2998,38542.0
2999,24866.0
3000,40156.0
3001,28350.0
3002,31726.0
3003,30461.0
3004,23716.0
3005,26420.0
3006,27311.0
3007,25833.0
3008,14321.0
3009,21831.0
3010,39076.0
3011,27279.0
3012,30721.0
3013,25500.0
3014,27569.0
3015,25329.0
3016,26272.0
3017,14034.0
3018,32568.0
3019,23875.0
3020,21677.0
3021,19719.0
3022,28750.0
3023,21800.0
3024,25491.0
3025,22026.0
3026,43229.0
3027,68200.0
3028,63681.0
3029,40799.0
3030,62321.0
3031,
3032,51338.0
3033,47768.0
3034,45000.0
3035,63083.0
3036,61696.0
3037,38641.0
3038,62100.0
3039,39913.0
3040,46250.0
3041,23393.0
3042,52143.0
3043,25875.0
3044,29101.0
3045,40395.0
3046,28538.0
3047,38940.0
3048,17520.0
3049,23333.0
3050,21810.0
3051,28409.0
3052,23688.0
3053,18261.0
3054,29643.0
3055,19183.0
3056,19957.0
3057,15652.0
3058,27296.0
3059,31947.0
3060,33168.0
3061,25140.0
3062,27237.0
3063,34940.0
3064,39823.0
3065,32670.0
3066,
3067,36448.0
3068,28051.0
3069,30625.0
3070,29663.0
3071,36635.0
3072,33125.0
3073,26750.0
3074,36875.0
3075,34608.0
3076,41515.0
3077,31338.0
3078,41776.0
3079,61181.0
3080,73182.0
3081,144611.0
3082,85500.0
3083,66563.0
3084,107596.0
3085,140843.0
3086,129107.0
3087,46923.0
3088,104659.0
3089,84722.0
3090,120216.0
3091,36615.0
3092,42891.0
3093,25625.0
3094,28906.0
3095,60625.0
3096,38147.0
3097,28237.0
3098,50881.0
3099,31442.0
3100,32052.0
3101,35125.0
3102,44179.0
3103,46691.0
3104,47596.0
3105,38644.0
3106,57557.0
3107,33203.0
3108,39762.0
3109,71036.0
3110,66250.0
3111,63317.0
3112,65172.0
3113,89545.0
3114,73179.0
3115,82625.0
3116,85739.0
3117,73185.0
3118,63688.0
3119,72384.0
3120,34411.0
3121,30578.0
3122,47692.0
3123,44732.0
3124,20608.0
3125,28043.0
3126,17125.0
3127,34828.0
3128,44836.0
3129,35260.0
3130,
3131,36520.0
3132,38558.0
3133,46328.0
3134,41875.0
3135,47193.0
3136,41853.0
3137,46266.0
3138,61677.0
3139,67569.0
3140,67833.0
3141,38784.0
3142,48402.0
3143,38229.0
3144,29902.0
3145,42760.0
3146,27026.0
3147,22839.0
3148,37090.0
3149,32266.0
3150,51638.0
3151,50842.0
3152,49338.0
3153,39250.0
3154,97609.0
3155,89000.0
3156,102026.0
3157,100746.0
3158,78639.0
3159,77770.0
3160,59475.0
3161,79764.0
3162,67976.0
3163,45740.0
3164,47308.0
3165,54038.0
3166,50000.0
3167,50714.0
3168,39818.0
3169,92202.0
3170,113824.0
3171,56845.0
3172,62363.0
3173,66658.0
3174,72309.0
3175,71735.0
3176,79435.0
3177,41250.0
3178,58913.0
3179,46111.0
3180,38229.0
3181,39844.0
3182,
3183,31823.0
3184,30106.0
3185,50471.0
3186,37569.0
3187,30114.0
3188,23500.0
3189,73269.0
3190,52375.0
3191,39625.0
3192,40729.0
3193,61800.0
3194,34259.0
3195,52826.0
3196,110673.0
3197,80198.0
3198,108881.0
3199,105536.0
3200,91949.0
3201,99199.0
3202,93466.0
3203,106736.0
3204,102500.0
3205,81875.0
3206,61389.0
3207,72500.0
3208,75958.0
3209,101974.0
3210,116400.0
3211,97041.0
3212,133654.0
3213,146667.0
3214,92708.0
3215,56205.0
3216,68869.0
3217,93333.0
3218,51736.0
3219,120875.0
3220,68550.0
3221,
3222,42216.0
3223,36898.0
3224,46250.0
3225,51318.0
3226,63042.0
3227,21127.0
3228,30950.0
3229,30258.0
3230,33503.0
3231,40417.0
3232,63170.0
3233,44120.0
3234,40575.0
3235,
3236,51385.0
3237,36053.0
3238,55083.0
3239,23375.0
3240,24551.0
3241,29474.0
3242,36898.0
3243,
3244,
3245,36622.0
3246,45989.0
3247,
3248,70882.0
3249,35979.0
3250,29931.0
3251,35534.0
3252,36513.0
3253,32024.0
3254,26458.0
3255,31549.0
3256,24679.0
3257,20119.0
3258,26266.0
3259,43839.0
3260,23534.0
3261,31949.0
3262,32199.0
3263,36417.0
3264,47841.0
3265,46091.0
3266,61071.0
3267,63229.0
3268,51198.0
3269,29196.0
3270,51759.0
3271,29286.0
3272,80774.0
3273,52500.0
3274,100250.0
3275,108897.0
3276,56250.0
3277,27935.0
3278,44474.0
3279,31009.0
3280,
3281,
3282,57910.0
3283,31006.0
3284,36680.0
3285,29047.0
3286,49808.0
3287,48250.0
3288,26063.0
3289,24107.0
3290,25370.0
3291,
3292,47596.0
3293,23607.0
3294,32917.0
3295,55333.0
3296,85000.0
3297,129766.0
3298,63289.0
3299,40862.0
3300,74688.0
3301,91272.0
3302,54643.0
3303,66152.0
3304,94229.0
3305,44219.0
3306,12045.0
3307,69680.0
3308,60333.0
3309,63875.0
3310,31971.0
3311,
3312,67844.0
3313,130067.0
3314,
3315,
3316,70938.0
3317,96250.0
3318,42071.0
3319,78462.0
3320,40583.0
3321,46523.0
3322,62955.0
3323,32235.0
3324,38692.0
3325,47981.0
3326,30603.0
3327,30417.0
3328,29375.0
3329,59632.0
3330,85693.0
3331,73750.0
3332,77969.0
3333,69596.0
3334,38750.0
3335,52442.0
3336,40211.0
3337,29643.0
3338,17708.0
3339,51917.0
3340,
3341,76599.0
3342,55047.0
3343,41500.0
3344,31445.0
3345,40446.0
3346,39044.0
3347,81098.0
3348,72048.0
3349,79432.0
3350,78424.0
3351,63341.0
3352,70181.0
3353,86923.0
3354,66146.0
3355,99181.0
3356,82154.0
3357,31103.0
3358,44512.0
3359,72159.0
3360,25122.0
3361,37269.0
3362,51574.0
3363,38929.0
3364,31063.0
3365,32284.0
3366,36560.0
3367,24167.0
3368,26199.0
3369,32171.0
3370,54219.0
3371,45167.0
3372,20719.0
3373,39112.0
3374,27907.0
3375,41641.0
3376,41425.0
3377,30221.0
3378,26426.0
3379,28340.0
3380,28971.0
3381,53507.0
3382,28264.0
3383,24028.0
3384,52188.0
3385,64375.0
3386,79432.0
3387,55000.0
3388,46806.0
3389,51031.0
3390,36943.0
3391,66688.0
3392,62196.0
3393,75938.0
3394,50028.0
3395,57348.0
3396,55222.0
3397,77708.0
3398,66339.0
3399,39617.0
3400,66806.0
3401,39469.0
3402,40410.0
3403,54844.0
3404,
3405,26513.0
3406,68472.0
3407,55057.0
3408,43906.0
3409,39356.0
3410,94103.0
3411,
3412,54654.0
3413,70293.0
3414,82708.0
3415,135543.0
3416,73864.0
3417,68343.0
3418,75750.0
3419,95000.0
3420,63036.0
3421,52991.0
3422,42250.0
3423,28750.0
3424,47212.0
3425,
3426,45322.0
3427,46138.0
3428,44900.0
3429,30524.0
3430,24906.0
3431,35833.0
3432,
3433,41667.0
3434,64292.0
3435,35595.0
3436,31146.0
3437,43693.0
3438,59286.0
3439,44375.0
3440,32188.0
3441,30984.0
3442,26214.0
3443,43750.0
3444,52011.0
3445,56146.0
3446,26133.0
3447,37628.0
3448,37857.0
3449,32132.0
3450,26610.0
3451,47321.0
3452,23942.0
3453,33490.0
3454,33750.0
3455,50197.0
3456,42472.0
3457,24167.0
3458,
3459,37019.0
3460,31935.0
3461,60588.0
3462,26477.0
3463,
3464,
3465,39688.0
3466,31169.0
3467,57917.0
3468,44663.0
3469,75230.0
3470,31306.0
3471,26609.0
3472,
3473,42059.0
3474,24006.0
3475,32545.0
3476,27708.0
3477,38889.0
3478,29766.0
3479,35455.0
3480,27361.0
3481,33654.0
3482,30658.0
3483,30938.0
3484,26560.0
3485,25503.0
3486,31563.0
3487,23843.0
3488,
3489,22324.0
3490,25515.0
3491,23571.0
3492,17269.0
3493,28828.0
3494,39829.0
3495,63929.0
3496,61484.0
3497,26250.0
3498,56688.0
3499,
3500,46196.0
3501,35391.0
3502,29954.0
3503,57823.0
3504,53261.0
3505,36500.0
3506,54688.0
3507,
3508,22750.0
3509,53582.0
3510,47599.0
3511,67281.0
3512,72908.0
3513,43750.0
3514,47750.0
3515,35648.0
3516,55476.0
3517,38718.0
3518,20893.0
3519,49755.0
3520,78056.0
3521,58992.0
3522,37656.0
3523,53281.0
3524,27292.0
3525,36940.0
3526,21544.0
3527,65104.0
3528,43917.0
3529,63036.0
3530,52273.0
3531,
3532,79327.0
3533,59286.0
3534,69738.0
3535,48222.0
3536,49250.0
3537,28571.0
3538,47279.0
3539,44063.0
3540,60977.0
3541,86824.0
3542,83690.0
3543,33199.0
3544,38704.0
3545,53750.0
3546,38171.0
3547,88902.0
3548,85938.0
3549,49459.0
3550,72552.0
3551,33343.0
3552,71705.0
3553,81544.0
3554,73819.0
3555,71711.0
3556,75096.0
3557,56458.0
3558,45347.0
3559,63088.0
3560,61522.0
3561,72500.0
3562,55096.0
3563,64053.0
3564,68333.0
3565,69295.0
3566,38686.0
3567,80461.0
